Date,sp500,dtb3,aig,ibm,ford,xom
2008-07-29,1263.2,1.69,395.07959,96.363174,3.89555,59.928291
2008-07-30,1284.26,1.67,408.98776,97.268997,3.75587,62.506176
2008-07-31,1267.38,1.65,398.13632,96.604729,3.724828,59.580132
2008-08-01,1260.3101,1.63,409.44626,95.593231,3.608428,59.054184
2008-08-04,1249.01,1.72,407.91782,96.287659,3.732589,56.742985
2008-08-05,1284.88,1.72,456.8252,97.276527,3.949871,58.03933
2008-08-06,1289.1899,1.61,444.59839,97.875168,3.833469,58.024517
2008-08-07,1266.0699,1.63,364.35974,97.791817,3.771388,57.365261
2008-08-08,1296.3199,1.67,380.10181,97.60997,4.081791,58.313427
2008-08-11,1305.3199,1.84,373.9884,95.935257,4.004191,58.194294
2008-08-12,1289.59,1.83,349.22903,94.889519,4.027471,57.24128
2008-08-13,1285.83,1.82,337.0022,95.329033,3.786909,58.201775
2008-08-14,1292.9301,1.85,348.77054,96.192879,3.957629,57.665665
2008-08-15,1298.2,1.81,351.36877,95.75338,3.965391,57.382713
2008-08-18,1278.6,1.79,330.12457,94.412102,3.794669,56.980671
2008-08-19,1266.6899,1.77,310.56168,92.87381,3.662748,58.037933
2008-08-20,1274.54,1.68,317.89777,92.83593,3.577387,58.678246
2008-08-21,1277.72,1.69,302.30856,93.199654,3.429947,59.824844
2008-08-22,1292.2,1.67,303.68408,94.669762,3.468746,59.787624
2008-08-25,1266.84,1.71,287.02499,93.101158,3.422186,58.603794
2008-08-26,1271.51,1.68,300.16882,92.828354,3.375626,59.527031
2008-08-27,1281.66,1.64,305.67096,93.495193,3.305786,59.914204
2008-08-28,1300.6801,1.71,328.74915,94.404572,3.437707,60.442837
2008-08-29,1282.83,1.69,328.44336,92.244835,3.460987,59.571728
2008-09-02,1277.58,1.69,335.62674,89.729012,3.499788,57.56889
2008-09-03,1274.98,1.67,345.27545,89.67598,3.546348,58.090057
2008-09-04,1236.83,1.66,324.47943,87.144989,3.406667,56.6903
2008-09-05,1242.3101,1.65,341.60553,86.637276,3.422186,56.303139
2008-09-08,1267.79,1.69,348.02783,88.880333,3.530827,57.159359
2008-09-09,1224.51,1.63,280.89941,87.17527,3.414427,54.545998
2008-09-10,1232.04,1.62,267.59613,89.448631,3.468746,56.027637
2008-09-11,1249.05,1.58,268.36066,90.327675,3.631708,56.25845
2008-09-12,1251.7,1.46,185.63525,90.153366,3.81019,57.702873
2008-09-15,1192.7,1.03,72.786133,87.288979,3.678269,54.538525
2008-09-16,1213.6,0.84,57.342022,87.940643,3.934351,56.906223
2008-09-17,1156.39,0.03,31.346981,84.470016,3.833469,56.049969
2008-09-18,1206.51,0.23,41.133343,87.235916,4.097312,57.889019
2008-09-19,1255.08,0.97,58.871143,90.062439,4.105072,59.273914
2008-09-22,1207.09,1.29,72.1745,88.061874,3.841229,58.730366
2008-09-23,1188.22,0.81,76.456039,87.417755,3.771388,57.844349
2008-09-24,1185.87,0.5,50.613903,88.25135,3.90331,58.097507
2008-09-25,1209.1801,0.75,46.179451,91.017258,3.86451,60.063122
2008-09-26,1213.27,0.86,48.167297,90.49437,3.732589,60.048218
2008-09-29,1106.42,0.96,38.22802,86.735786,3.235946,55.141628
2008-09-30,1166.36,0.9,50.919716,88.630234,4.035231,57.822021
2008-10-01,1161.0601,0.84,60.400276,83.454559,3.530827,58.507015
2008-10-02,1114.28,0.62,61.164829,79.370125,3.375626,57.702873
2008-10-03,1099.23,0.5,59.024055,78.385002,3.142824,58.030472
2008-10-06,1056.89,0.54,59.176979,76.248085,2.863462,57.56889
2008-10-07,996.22998,0.81,53.672142,72.48188,2.265938,56.638191
2008-10-08,984.94,0.67,48.778938,68.617203,2.064177,57.330608
2008-10-09,909.91998,0.58,36.545982,67.44265,1.614093,50.629639
2008-10-10,899.21997,0.24,35.62851,66.495392,1.544252,46.430363
2008-10-14,998.01001,0.34,42.815369,70.928421,1.901214,53.95034
2008-10-15,907.84003,0.22,37.157627,66.90461,1.784814,46.422901
2008-10-16,946.42999,0.45,37.157627,69.352234,1.761534,51.709229
2008-10-17,940.54999,0.8,32.111538,68.791512,1.885694,50.659416
2008-10-20,985.40002,1.24,35.322693,70.102455,1.808094,55.834061
2008-10-21,955.04999,1.09,33.793568,67.336555,1.683933,53.235577
2008-10-22,896.78003,1.03,32.26445,63.350609,1.629613,48.075817
2008-10-23,908.10998,0.96,32.111538,63.91893,1.552012,52.409107
2008-10-24,876.77002,0.86,25.995058,62.191196,1.559772,51.403961
2008-10-27,848.91998,0.84,20.643126,60.364948,1.575292,49.207531
2008-10-28,940.51001,0.76,27.982908,66.139244,1.668413,55.737278
2008-10-29,930.09003,0.61,23.701372,66.836395,1.676173,55.580902
2008-10-30,954.09003,0.4,24.924667,68.723267,1.769293,55.878742
2008-10-31,968.75,0.44,29.206205,70.45105,1.699453,55.18631
2008-11-03,966.29999,0.49,32.723183,70.23127,1.652893,55.312893
2008-11-04,1005.75,0.48,36.85181,70.776894,1.676173,57.695442
2008-11-05,952.77002,0.39,31.499886,68.154953,1.621852,54.866138
2008-11-06,904.88001,0.31,28.594549,64.88591,1.536492,52.088963
2008-11-07,930.98999,0.3,32.26445,65.739349,1.567532,55.376339
2008-11-10,919.21002,0.29,34.86396,63.910503,1.497692,55.428768
2008-11-12,852.29999,0.18,31.041143,60.763374,1.427851,51.617203
2008-11-13,911.28998,0.21,31.499886,64.169579,1.474412,56.469643
2008-11-14,873.28998,0.14,31.805714,61.212959,1.396811,55.174149
2008-11-17,850.75,0.12,29.206205,59.041218,1.33473,54.949497
2008-11-18,859.11999,0.12,29.817852,61.022457,1.30369,57.158607
2008-11-19,806.58002,0.07,23.854282,57.89056,0.977768,54.979439
2008-11-20,752.44,0.03,22.019335,54.667233,1.078649,51.302689
2008-11-21,800.03003,0.02,24.465929,57.059967,1.109689,56.76918
2008-11-24,851.81,0.13,27.065434,60.877693,1.21057,59.00819
2008-11-25,857.39002,0.1,27.065434,61.456802,1.28817,58.491501
2008-11-26,887.67999,0.05,29.817852,62.234055,1.668413,60.573261
2008-11-28,896.23999,0.01,30.735329,62.180733,2.087457,60.019131
2008-12-01,816.21002,0.07,25.230494,58.599255,1.978815,55.645908
2008-12-02,848.81,0.06,28.594549,60.839581,2.095216,58.117058
2008-12-03,870.73999,0.02,30.735329,61.472038,2.211617,59.105549
2008-12-04,845.21997,0.02,28.135818,59.010723,2.064177,57.113632
2008-12-05,876.07001,0.02,29.66494,61.411098,2.110737,57.360748
2008-12-08,909.70001,0.03,29.512028,64.664902,2.6229,59.607258
2008-12-09,888.66998,0.03,29.512028,63.011341,2.5065,58.558891
2008-12-10,899.23999,0,26.759615,63.140873,2.522019,59.959209
2008-12-11,873.59003,0.01,26.453789,61.403465,2.250417,59.921753
2008-12-12,879.72998,0.02,27.524172,62.637913,2.359058,60.243759
2008-12-15,868.57001,0.04,26.606701,63.072289,2.467699,59.86937
2008-12-16,913.17999,0.04,27.524172,65.838425,2.428899,62.258152
2008-12-17,904.41998,0.05,26.759615,65.41169,2.436659,60.700562
2008-12-18,885.28003,0,25.536314,64.009552,2.203857,57.660297
2008-12-19,887.88001,0.02,24.465929,63.643822,2.289217,56.177593
2008-12-22,871.63001,0.01,24.618843,62.477905,2.009856,56.095219
2008-12-23,863.15997,0.02,23.701372,61.418709,1.699453,56.237511
2008-12-24,868.15002,0,23.854282,61.357746,1.637373,56.746704
2008-12-26,872.79999,0.03,24.007195,61.974983,1.777054,57.802578
2008-12-29,869.41998,0.06,23.701372,61.914028,1.722733,58.424103
2008-12-30,890.64002,0.1,23.854282,63.666676,1.777054,58.850922
2008-12-31,903.25,0.11,24.007195,64.131485,1.777054,59.779507
2009-01-02,931.79999,0.08,25.842136,66.577576,1.908975,61.134869
2009-01-05,927.45001,0.14,25.383406,66.158447,2.002095,61.12738
2009-01-06,934.70001,0.14,26.606701,67.994942,2.141776,60.131443
2009-01-07,906.65002,0.11,25.077576,66.897629,2.087457,58.596355
2009-01-08,909.72998,0.09,25.230494,66.432793,2.087457,59.22533
2009-01-09,890.34998,0.07,24.771759,64.542992,2.040896,58.087128
2009-01-12,870.26001,0.12,23.548456,65.312607,2.048656,57.315815
2009-01-13,871.78998,0.11,24.160107,65.030685,1.924495,58.349236
2009-01-14,842.61999,0.12,22.783897,63.392345,1.753774,56.237511
2009-01-15,843.73999,0.11,21.5606,64.101021,1.730493,57.405701
2009-01-16,850.11999,0.12,21.713514,64.710632,1.699453,58.484009
2009-01-20,805.21997,0.13,20.948952,62.470291,1.652893,57.128613
2009-01-21,840.23999,0.11,22.172249,69.663742,1.621852,59.352657
2009-01-22,827.5,0.1,20.031483,68.635025,1.505452,58.581352
2009-01-23,831.95001,0.11,20.948952,68.193062,1.396811,58.439079
2009-01-26,836.57001,0.15,19.26692,69.800926,1.505452,58.858414
2009-01-27,845.71002,0.13,20.643126,69.846657,1.528732,59.098064
2009-01-28,874.09003,0.19,21.5606,72.254601,1.575292,59.345161
2009-01-29,845.14002,0.23,19.725658,70.494354,1.513211,57.660297
2009-01-30,825.88,0.24,19.572748,69.839027,1.451131,57.270893
2009-02-02,825.44,0.27,18.808189,69.290367,1.458891,57.42815
2009-02-03,838.51001,0.32,16.514507,71.233505,1.520972,58.499001
2009-02-04,832.22998,0.3,15.749943,70.738235,1.513211,58.154514
2009-02-05,845.84998,0.29,15.291207,70.418152,1.497692,59.742046
2009-02-06,868.59998,0.28,15.902857,73.659042,1.505452,60.464546
2009-02-09,869.89002,0.32,15.902857,74.180008,1.474412,59.817295
2009-02-10,827.15997,0.31,14.067909,71.460121,1.412331,57.303604
2009-02-11,833.73999,0.3,14.679559,72.90818,1.435611,56.129517
2009-02-12,835.19,0.29,13.762086,72.839195,1.389051,56.611183
2009-02-13,826.84003,0.29,12.997529,71.89682,1.365771,56.137054
2009-02-17,789.16998,0.32,11.927141,69.468086,1.31145,53.645935
2009-02-18,788.41998,0.31,11.162582,70.111725,1.29593,54.142643
2009-02-19,778.94,0.3,9.021812,68.134987,1.26489,54.308216
2009-02-20,770.04999,0.27,8.257254,68.027695,1.22609,53.608299
2009-02-23,743.33002,0.3,8.104341,64.641281,1.34249,52.155758
2009-02-24,773.14002,0.32,6.269394,66.196594,1.552012,54.255527
2009-02-25,764.90002,0.3,7.033955,65.813507,1.559772,54.225437
2009-02-26,752.83002,0.27,7.951428,68.165642,1.536492,53.397545
2009-02-27,735.09003,0.26,6.422306,70.510078,1.552012,51.102108
2009-03-02,700.82001,0.28,6.422306,68.226906,1.458891,48.851814
2009-03-03,696.33002,0.27,6.575219,67.246246,1.404571,48.437859
2009-03-04,712.87,0.26,6.575219,68.564034,1.451131,49.431305
2009-03-05,682.54999,0.2,5.351921,67.02404,1.404571,46.827305
2009-03-06,683.38,0.2,5.351921,65.744537,1.31921,48.18951
2009-03-09,676.53003,0.23,5.351921,63.959377,1.35025,48.595921
2009-03-10,719.59998,0.24,6.422306,66.847816,1.435611,50.718269
2009-03-11,721.35998,0.23,6.269394,67.897476,1.520972,49.499046
2009-03-12,750.73999,0.21,6.269394,69.261261,1.629613,50.537643
2009-03-13,756.54999,0.19,7.645604,69.230606,1.699453,50.575283
2009-03-16,753.89002,0.24,12.691703,69.889473,1.629613,50.402172
2009-03-17,778.12,0.24,14.679559,71.184303,1.769293,51.9977
2009-03-18,794.34998,0.21,21.101864,70.448799,1.916735,52.057903
2009-03-19,784.03998,0.2,24.771759,70.99276,1.947775,51.425728
2009-03-20,768.53998,0.21,19.26692,70.877846,2.134016,49.739876
2009-03-23,822.91998,0.22,22.630985,75.628067,2.250417,53.081451
2009-03-24,806.12,0.21,21.254776,75.313942,2.219377,52.215969
2009-03-25,813.88,0.19,18.349447,75.045792,2.149537,52.803013
2009-03-26,832.85998,0.15,16.820326,75.681702,2.281458,53.608299
2009-03-27,815.94,0.13,15.597032,72.134361,2.203857,52.667519
2009-03-30,787.53003,0.18,14.526647,72.417847,2.141776,51.651501
2009-03-31,797.87,0.21,15.291207,74.233658,2.040896,51.252628
2009-04-01,811.08002,0.22,16.361591,74.785278,2.126256,52.103077
2009-04-02,834.38,0.22,17.43198,77.244667,2.258177,52.870735
2009-04-03,842.5,0.21,17.43198,78.317314,2.522019,53.013737
2009-04-06,835.47998,0.2,16.820326,77.811638,2.925543,52.720215
2009-04-07,815.54999,0.2,16.055769,75.658737,2.708261,51.711708
2009-04-08,825.15997,0.18,16.514507,77.528152,3.065224,51.899876
2009-04-09,856.56,0.18,17.737801,77.918884,3.290266,52.562164
2009-04-13,858.72998,0.18,21.713514,76.57811,3.305786,51.192421
2009-04-14,841.5,0.17,23.242634,76.057121,3.336826,50.951569
2009-04-15,852.06,0.15,24.465929,75.735344,3.135064,51.282742
2009-04-16,865.29999,0.13,25.842136,77.712021,3.228185,50.733322
2009-04-17,869.59998,0.14,24.771759,77.589447,3.104024,50.23661
2009-04-20,832.39002,0.14,19.725658,76.945854,2.863462,49.137798
2009-04-21,850.08002,0.15,22.325165,78.386261,2.948823,49.845245
2009-04-22,843.54999,0.14,21.866421,78.570145,3.321305,48.731384
2009-04-23,851.91998,0.1,22.936813,77.704361,3.484267,49.453888
2009-04-24,866.22998,0.1,22.325165,76.677689,3.88003,50.101135
2009-04-27,857.51001,0.13,21.407684,76.57811,3.965391,49.769974
2009-04-28,855.15997,0.13,20.490217,78.102783,4.027471,50.484966
2009-04-29,873.64002,0.11,21.5606,79.711716,4.229233,51.508511
2009-04-30,872.81,0.14,21.101864,79.075798,4.640516,50.176392
2009-05-01,877.52002,0.15,21.101864,80.14843,4.415474,51.184891
2009-05-04,907.23999,0.19,22.325165,81.358971,4.562915,51.327885
2009-05-05,903.79999,0.19,26.453789,81.098473,4.539635,50.913952
2009-05-06,919.53003,0.19,28.135818,80.57476,4.857797,51.61388
2009-05-07,907.39002,0.18,29.817852,79.011299,4.702598,51.8773
2009-05-08,929.22998,0.18,30.735329,78.164169,4.842278,53.284664
2009-05-11,909.23999,0.19,29.053293,79.250084,4.718115,52.444279
2009-05-12,908.34998,0.19,27.677088,80.051064,3.887791,53.617798
2009-05-13,883.91998,0.17,24.465929,78.757164,3.84899,52.822842
2009-05-14,893.07001,0.16,28.135818,77.825272,4.004191,52.815266
2009-05-15,882.88001,0.17,26.300875,78.071716,4.260273,52.323139
2009-05-18,909.71002,0.19,27.982908,80.543953,4.268033,53.375523
2009-05-19,908.13001,0.18,27.677088,81.260201,4.368914,53.390663
2009-05-20,903.46997,0.18,27.218344,80.135796,4.198192,52.701687
2009-05-21,888.33002,0.19,27.524172,79.188454,4.136112,51.778038
2009-05-22,887,0.18,25.995058,78.472214,4.081791,52.111172
2009-05-26,910.33002,0.18,25.995058,80.882835,4.190433,52.853111
2009-05-27,893.06,0.17,25.383406,79.273201,4.143871,51.709911
2009-05-28,906.83002,0.15,25.536314,80.628677,4.314595,52.414009
2009-05-29,919.14002,0.14,25.842136,81.853256,4.462034,52.504856
2009-06-01,942.86999,0.13,25.383406,83.462883,4.756917,54.329475
2009-06-02,944.73999,0.14,23.854282,82.27684,4.974198,55.207695
2009-06-03,931.76001,0.14,22.478075,82.014992,4.795718,54.571743
2009-06-04,942.46002,0.14,25.077576,81.891762,4.935398,55.253128
2009-06-05,940.09003,0.19,26.147966,82.592598,4.935398,55.245564
2009-06-08,939.14002,0.19,25.383406,82.785141,4.950919,55.396984
2009-06-09,942.42999,0.19,25.230494,83.285759,4.857797,55.359131
2009-06-10,939.15002,0.18,24.465929,83.447487,4.803477,55.904228
2009-06-11,944.89002,0.19,24.618843,84.256165,4.640516,56.063221
2009-06-12,946.21002,0.18,24.618843,83.339653,4.741396,55.858814
2009-06-15,923.71997,0.17,23.395544,82.885254,4.601715,55.124409
2009-06-16,911.96997,0.17,22.630985,82.654175,4.399953,54.231037
2009-06-17,910.71002,0.17,21.407684,82.407761,4.430995,54.072063
2009-06-18,918.36999,0.18,22.478075,81.891762,4.407714,54.087204
2009-06-19,921.22998,0.18,23.395544,81.552887,4.438755,53.791939
2009-06-22,893.03998,0.2,21.254776,80.497757,4.174913,52.118725
2009-06-23,895.09998,0.2,21.5606,80.436142,4.291312,52.202007
2009-06-24,900.94,0.19,21.713514,80.212776,4.368914,51.823471
2009-06-25,920.26001,0.18,22.325165,81.6838,4.407714,52.90612
2009-06-26,918.90002,0.19,22.325165,81.391167,4.353395,52.27774
2009-06-29,927.22998,0.2,20.337301,81.506676,4.485314,53.436081
2009-06-30,919.32001,0.19,17.737801,80.420708,4.710358,52.928833
2009-07-01,923.33002,0.17,13.823249,80.744202,4.586195,53.420959
2009-07-02,896.41998,0.17,13.953221,78.348969,4.570676,51.853741
2009-07-06,898.71997,0.19,12.378231,78.287369,4.462034,51.558483
2009-07-07,881.03003,0.19,10.512703,77.162941,4.291312,50.392548
2009-07-08,879.56,0.18,10.015741,77.540298,4.151632,50.165417
2009-07-09,882.67999,0.19,7.248031,78.618546,4.368914,49.945858
2009-07-10,879.13001,0.18,8.975938,77.655838,4.438755,49.302319
2009-07-13,901.04999,0.18,11.139644,79.804588,4.415474,49.741447
2009-07-14,905.84003,0.18,10.948502,79.519638,4.531875,50.135143
2009-07-15,932.67999,0.18,10.872047,82.577217,4.694837,51.815891
2009-07-16,940.73999,0.19,9.748145,85.211182,4.756917,51.831047
2009-07-17,940.38001,0.17,10.336856,88.89257,4.764676,51.876457
2009-07-20,951.13001,0.19,10.290981,89.678154,4.803477,52.194447
2009-07-21,954.58002,0.19,10.183943,90.140244,4.811237,53.352795
2009-07-22,954.07001,0.19,10.031033,89.00808,4.950919,52.989403
2009-07-23,976.28998,0.19,9.679334,90.155609,5.416523,54.215904
2009-07-24,979.26001,0.18,9.526422,90.602318,5.261321,54.730743
2009-07-27,982.17999,0.19,9.939283,90.594627,5.641564,55.078983
2009-07-28,979.61999,0.19,10.20688,90.325058,5.540682,54.427887
2009-07-29,975.15002,0.19,9.977513,90.309662,5.525164,54.079613
2009-07-30,986.75,0.18,10.038677,90.771774,5.734685,53.54208
2009-07-31,987.47998,0.18,10.046324,90.825699,6.208049,53.292229
2009-08-03,1002.63,0.19,10.398018,92.358307,6.46413,53.489101
2009-08-04,1005.65,0.18,10.336856,92.111862,6.440849,53.451244
2009-08-05,1002.72,0.18,16.820326,91.241562,6.549491,53.019695
2009-08-06,997.08002,0.17,17.22554,90.823746,6.262369,52.792553
2009-08-07,1010.48,0.18,20.750168,92.332565,6.21581,52.595711
2009-08-10,1007.1,0.19,21.942883,91.845093,5.990767,52.376163
2009-08-11,994.34998,0.18,19.052843,91.140976,6.060606,51.896255
2009-08-12,1005.81,0.17,19.366308,92.301613,5.975246,52.642754
2009-08-13,1012.73,0.17,19.129299,92.526016,6.130447,52.36853
2009-08-14,1004.09,0.18,18.63233,91.744514,6.076127,51.957199
2009-08-17,979.72998,0.18,17.906002,90.421387,5.719164,50.692741
2009-08-18,989.66998,0.18,18.769955,91.017159,5.928686,50.647038
2009-08-19,996.46002,0.17,20.367886,91.744514,5.936445,51.797237
2009-08-20,1007.37,0.17,24.695301,92.038521,5.959726,52.246658
2009-08-21,1026.13,0.17,25.115801,92.773598,6.006286,53.259754
2009-08-24,1025.5699,0.17,25.880363,92.324806,5.750205,54.310913
2009-08-25,1028,0.17,25.972111,91.945679,5.889886,53.838657
2009-08-26,1028.12,0.15,28.816275,92.440903,5.905406,54.364254
2009-08-27,1030.98,0.15,36.576565,92.409935,5.951967,53.975765
2009-08-28,1028.9301,0.15,38.403866,91.473694,5.998527,53.41209
2009-08-31,1020.62,0.15,34.65752,91.342171,5.897646,52.673222
2009-09-01,998.03998,0.14,27.524172,90.289848,5.618284,52.109543
2009-09-02,994.75,0.14,29.015064,89.825569,5.455322,51.934349
2009-09-03,1003.24,0.15,31.920393,90.011307,5.804524,51.995293
2009-09-04,1016.4,0.14,30.620636,90.885635,5.765724,52.696072
2009-09-08,1025.39,0.14,27.409489,90.653519,5.664844,53.815807
2009-09-09,1033.37,0.14,29.733749,90.344032,5.734685,53.70155
2009-09-10,1044.14,0.14,28.938608,91.048126,5.773485,53.815807
2009-09-11,1042.73,0.14,28.709242,91.342171,5.688124,53.305447
2009-09-14,1049.34,0.14,31.431072,91.984367,5.734685,53.320679
2009-09-15,1052.63,0.13,29.66494,92.348038,5.587243,52.932201
2009-09-16,1068.76,0.1,30.827074,94.259201,5.548443,53.579662
2009-09-17,1065.49,0.1,30.146612,94.305641,5.369962,53.198814
2009-09-18,1068.3,0.08,30.513603,94.483627,5.385482,53.313072
2009-09-21,1064.66,0.11,37.004723,94.065796,5.300121,52.993149
2009-09-22,1071.66,0.11,35.016865,94.096733,5.439802,53.191181
2009-09-23,1060.87,0.11,35.712612,93.485466,5.711404,52.558975
2009-09-24,1050.78,0.1,34.405224,93.578323,5.688124,52.505646
2009-09-25,1044.38,0.1,34.099388,93.686638,5.657084,52.330448
2009-09-28,1062.98,0.11,35.27681,92.332565,5.812284,53.008377
2009-09-29,1060.61,0.13,34.573414,91.930199,5.781245,52.612274
2009-09-30,1057.08,0.14,33.724762,92.549217,5.595005,52.261894
2009-10-01,1029.85,0.1,31.270515,91.226082,5.408762,51.241188
2009-10-02,1025.21,0.1,32.937263,92.092712,5.307882,50.715595
2009-10-05,1040.46,0.08,32.684956,92.657532,5.470843,51.477318
2009-10-06,1054.72,0.08,34.27523,93.895538,5.540682,52.299988
2009-10-07,1057.58,0.09,35.09333,95.002045,5.532923,52.307583
2009-10-08,1065.48,0.06,33.449516,94.622871,5.571724,52.597057
2009-10-09,1071.49,0.07,33.808861,97.439369,5.525164,52.764622
2009-10-13,1073.1899,0.07,34.045868,98.282768,5.913165,53.518738
2009-10-14,1092.02,0.07,33.954128,99.311859,5.944206,54.722244
2009-10-15,1096.5601,0.07,34.107037,99.025566,5.944206,55.560154
2009-10-16,1087.6801,0.07,33.029015,94.119949,5.757965,55.697269
2009-10-19,1097.91,0.08,31.47694,95.218681,5.874365,56.078117
2009-10-20,1091.0601,0.08,30.911175,95.032967,5.983006,55.621086
2009-10-21,1081.4,0.07,29.840792,93.524155,6.037327,55.841995
2009-10-22,1092.91,0.06,31.721607,94.932365,6.021807,56.702736
2009-10-23,1079.6,0.07,29.741404,93.129532,5.920925,56.040024
2009-10-26,1066.95,0.08,27.715311,92.936096,5.796764,55.781055
2009-10-27,1063.41,0.08,26.002695,93.353935,5.688124,57.060745
2009-10-28,1042.63,0.07,27.011921,94.01162,5.401001,56.245697
2009-10-29,1066.11,0.06,27.715311,95.07164,5.664844,56.337101
2009-10-30,1036.1899,0.05,25.704519,93.322975,5.432041,54.592762
2009-11-02,1042.88,0.06,26.232069,93.284294,5.882126,54.958393
2009-11-03,1045.41,0.06,29.986057,93.74855,5.773485,54.646076
2009-11-04,1046.5,0.05,27.677088,93.849129,5.641564,54.310913
2009-11-05,1066.63,0.04,30.031929,95.249641,5.781245,55.224987
2009-11-06,1069.3,0.06,27.1266,95.980247,6.014047,55.285938
2009-11-09,1093.08,0.07,27.661795,97.931084,6.347729,55.814587
2009-11-10,1093.01,0.07,28.739828,98.638374,6.394289,55.630714
2009-11-12,1087.24,0.07,27.722958,98.133171,6.363249,55.086739
2009-11-13,1093.48,0.06,27.82235,98.731621,6.526211,55.523441
2009-11-16,1109.3,0.07,27.333031,99.648743,6.759011,57.02512
2009-11-17,1110.3199,0.06,27.600624,99.975189,6.968534,57.484829
2009-11-18,1109.8,0.04,27.646498,99.602127,6.937492,57.668678
2009-11-19,1094.9,0.02,27.264221,99.127991,6.774532,57.193638
2009-11-20,1091.38,0.02,26.836071,98.677231,6.704693,56.986805
2009-11-23,1106.24,0.05,26.973682,99.640984,6.774532,57.998138
2009-11-24,1105.65,0.05,26.759615,99.431137,6.836613,58.204987
2009-11-25,1110.63,0.05,26.514954,98.925941,6.836613,58.588066
2009-11-27,1091.49,0.03,25.459858,97.697884,6.774532,57.362217
2009-11-30,1095.63,0.06,21.713514,98.20311,6.898694,57.515442
2009-12-01,1108.86,0.06,23.579037,99.438919,6.890932,58.258621
2009-12-02,1109.24,0.05,23.84664,98.871529,6.991813,58.067089
2009-12-03,1099.92,0.06,22.852707,99.135803,6.937492,57.454163
2009-12-04,1105.98,0.06,23.028555,98.902603,6.937492,56.887211
2009-12-07,1103.25,0.04,23.066784,98.739418,6.914213,56.519424
2009-12-08,1091.9399,0.03,22.929165,98.552879,6.844373,55.891209
2009-12-09,1095.95,0.03,22.676861,99.788651,6.875413,55.768608
2009-12-10,1102.35,0.02,22.118727,100.52701,7.022853,55.469814
2009-12-11,1106.41,0.03,21.69058,100.79129,6.984055,55.799274
2009-12-14,1114.11,0.04,22.233414,100.98558,7.046135,53.393528
2009-12-15,1107.9301,0.05,22.118727,99.866417,7.286698,52.995106
2009-12-16,1109.1801,0.04,22.13402,100.03737,7.3643,52.428165
2009-12-17,1096.08,0.04,21.568249,99.019203,7.286698,52.267281
2009-12-18,1102.47,0.05,21.552958,99.415588,7.511739,52.259613
2009-12-21,1114.05,0.08,21.453564,99.99073,7.503978,52.48946
2009-12-22,1118.02,0.08,23.739595,100.98558,7.682458,52.535419
2009-12-23,1120.59,0.07,22.48572,101.03999,7.82214,52.297928
2009-12-24,1126.48,0.05,23.028555,101.48303,7.860941,52.604389
2009-12-28,1127.78,0.11,24.083649,102.83539,7.915259,52.926167
2009-12-29,1126.2,0.1,24.205978,102.47787,7.845419,52.742275
2009-12-30,1126.42,0.05,23.395544,103.03749,7.752302,52.688656
2009-12-31,1115.1,0.06,22.92152,101.73949,7.76006,52.244282
2010-01-04,1132.99,0.08,22.852707,102.94421,7.977342,52.979797
2010-01-05,1136.52,0.07,22.424555,101.70064,8.505026,53.186668
2010-01-06,1137.14,0.06,22.279287,101.03999,8.823187,53.646351
2010-01-07,1141.6899,0.05,21.851133,100.69028,9.048229,53.477802
2010-01-08,1144.98,0.05,22.432198,101.70064,9.071509,53.263279
2010-01-11,1146.98,0.04,22.653919,100.63583,9.397433,53.860882
2010-01-12,1136.22,0.05,21.759384,101.43639,9.211191,53.592728
2010-01-13,1145.6801,0.06,22.218122,101.21876,9.06375,53.378204
2010-01-14,1148.46,0.05,21.866421,102.83539,9.125831,53.385845
2010-01-15,1136.03,0.06,21.453564,102.42347,9.001668,52.949154
2010-01-19,1150.23,0.06,21.598827,104.25776,9.11807,53.071732
2010-01-20,1138.04,0.05,21.377106,101.23431,8.931827,52.121693
2010-01-21,1116.48,0.06,21.063637,100.26276,8.675747,51.102715
2010-01-22,1091.76,0.06,20.260849,97.54248,8.163583,50.643032
2010-01-25,1096.78,0.06,19.947378,98.024353,8.559346,50.451485
2010-01-26,1092.17,0.07,18.65527,97.736771,8.683508,50.505108
2010-01-27,1097.5,0.08,19.045191,98.187576,8.962871,50.21397
2010-01-28,1084.53,0.08,18.471777,96.182312,8.854232,49.769604
2010-01-29,1073.87,0.08,18.525299,95.125275,8.411904,49.363537
2010-02-01,1089.1899,0.1,18.318861,96.897377,8.629189,50.704319
2010-02-02,1103.3199,0.1,18.326509,97.565788,8.83871,51.301918
2010-02-03,1097.28,0.1,18.188894,97.666832,9.032709,51.026096
2010-02-04,1063.11,0.09,17.271416,95.599365,8.582624,49.585724
2010-02-05,1066.1899,0.1,17.133795,96.003555,8.466226,49.647018
2010-02-08,1056.74,0.12,16.942656,95.152573,8.512786,49.623878
2010-02-09,1070.52,0.12,17.691927,96.190903,8.652467,50.279358
2010-02-10,1068.13,0.11,20.581963,95.878624,8.489504,50.009468
2010-02-11,1078.47,0.11,20.107929,96.596893,8.675747,50.3102
2010-02-12,1075.51,0.1,20.505505,96.807671,8.629189,49.970905
2010-02-16,1094.87,0.1,20.971889,97.767944,8.784389,51.112221
2010-02-17,1099.51,0.1,20.566671,98.626717,8.916307,50.711216
